id,MedHouseVal
9003,2.3232414618024633
17842,1.9160611764407935
19168,1.3699770166836311
9244,0.8009939619559566
2560,0.8958968244428537
18675,2.7761812008313407
11679,2.1564112747327475
6934,1.7779397633147265
9043,1.5878141314887788
19689,0.8930656647630975
12869,1.8239950674236587
3985,3.444173618873137
11038,4.4723474001558525
5602,1.7774042394627627
13446,1.1737046777285123
16170,2.979746829836394
8844,3.6615396778429545
19856,0.770185981493062
7435,1.5502211881558723
14764,1.2927930295056325
11618,2.551766542989342
11218,2.146195332373176
7498,1.168489206921812
4986,1.6330258413364211
16425,0.962143315886103
14514,1.714429337324838
7440,1.4926302478425362
4679,5.03055482025125
10807,3.257443579063738
4149,2.0351830044803845
5816,1.9071505396284776
15807,3.922749843256579
16041,2.4346784325975532
7015,1.6398194545958034
6867,1.811582589626569
18537,2.318003544671123
1871,0.7741483635552148
3573,4.597242210646071
7257,1.8475198730339686
19573,1.4401368693208414
3740,1.9879976073321801
352,1.3661779816821613
10744,5.215290157011509
6473,2.3058217494393736
15063,1.2427265415696716
12974,1.3606573983642987
3942,2.401261782561591
4116,3.765786727456364
3367,0.8851091157302889
9023,3.9176387508825607
7439,1.5040326482412145
13004,1.340833961137718
12897,1.4311361659996862
1643,2.0270057552010496
20090,1.1322171844105546
18506,4.224687963444029
8345,2.1958084392915325
4220,2.794763927434976
1714,1.8590062004185939
8786,2.9868208175475703
17307,2.3837890154247052
19559,0.9502008544400613
3821,2.120303330670795
11582,2.6453877604084908
4485,1.5481595519368838
14735,1.6987681268283328
120,2.992046311150649
18019,2.838759316899694
16498,1.2298967128266014
3712,2.199460702324584
3902,2.5947465642653684
20150,2.213757714597196
7496,1.3407455398700083
8674,3.4785020768400523
14549,3.4693724470201373
1078,1.1557561181352891
11689,1.5744878474543063
3475,3.494387166575075
11916,1.7344158263255802
2190,1.3547069201460906
937,2.4862582705522054
17039,3.2379530313421845
5901,2.1527475089260233
18295,4.455995996348991
1183,0.9860808205186402
607,1.5704356866904727
17467,3.302781598727478
4721,2.8013934057540024
6286,1.9971458456815978
7072,2.227995965564715
20636,0.6191875824057966
19517,1.0185309432442475
1600,4.258406397493876
6150,1.726343503168421
12165,1.1132078003832322
12828,1.3454305640636914
11800,1.450092881734396
11717,2.5596689747848957
19276,2.235790324386873
12274,0.9997995114056899
209,1.1777929943456698
13376,1.8704259791490272
13417,1.5717487341210143
14275,1.0839497181568756
19746,1.0759890834186314
4105,3.6390690253384963
14147,1.2065785503645978
1789,1.1390572903270444
2175,1.0932279697307394
8394,2.1165693662555434
3336,0.9976858238125325
1428,1.860928714036447
3504,1.865467155469035
4742,2.1424711976574002
17014,2.9558594633766306
13144,1.212115080360093
15145,1.5920142473009957
9876,1.5870224011511922
8140,2.4734094526975303
8411,1.6272456140560938
5380,2.892100167097253
3046,0.9998227975195547
12300,0.8241070451851294
11864,1.170321815139228
2236,0.543423429890407
5469,3.3053327821457286
2268,0.7354197247544808
15228,3.0352085165151217
9301,3.3358797299148875
5395,2.327130512196506
1505,2.4036834705091747
504,2.015088024279835
17998,2.834807840746288
1273,2.0205763521578035
2603,0.860276096428604
6780,2.2999072531608045
18927,2.8121794320759026
18515,1.9536601773496673
8138,3.147169766260358
5349,3.9746578973007867
16615,2.285893292413041
13006,1.3356996746231269
14946,1.8058767751838047
10476,3.188730580204831
8640,4.596560407947834
14516,1.928907177940326
15045,3.4210847170899883
3669,1.8291548052452653
14021,2.5723343544225448
13507,0.6640700137039661
15899,1.968561319367625
8600,2.9899451421697014
13527,1.57552885265917
7949,2.7168984342911893
4519,1.4524511252622427
20312,1.5025029209805874
5964,2.190411503619321
6129,1.469023981190913
18755,0.7074213921728768
3126,1.1719234206520133
17249,2.0148721258573046
3699,1.632627042159541
324,1.3450057138234994
5684,3.1161667104897735
17574,1.716251903787967
3490,1.891505589399802
15894,2.2691645109452687
14737,2.642399291857071
9040,1.0039623988247697
11616,2.5092344825770363
18753,0.764971254437136
829,2.3268515724382914
17181,3.746729035313369
3923,2.652339234073377
13106,1.9301842424259958
10631,2.7953113734435755
18052,4.302209574416072
17453,2.114570166727743
4075,5.3344141257178
8150,2.866986419108262
19649,1.1824304627621358
12400,1.1591204107988475
15931,2.658365921505309
5999,1.291477186671648
14836,1.0978366479066555
16460,1.425405837534892
16976,2.5606705200033675
2767,1.312701874132855
1808,1.3395534315407525
2849,1.057582071239638
12256,1.3441986719031462
15732,3.872123196731474
6718,3.344934473110801
7734,2.4670849169191
14815,2.766418935778803
7049,1.1646320411573732
2042,3.308931065861301
1394,3.078254422752517
10509,2.8795768892765086
18121,2.508573767302507
12195,1.81980428912793
1531,3.732689673598984
2894,0.5752791780748735
3704,2.1385883466067934
35,1.6148374177772071
4967,1.351668576068659
3114,1.2154240884914258
20634,0.9556565427254827
10108,1.7281079894717515
18507,2.3294888005454113
15912,2.941078206441232
10159,3.0320268122817695
8586,4.804985438593622
14468,4.906082561115406
11716,1.6963157136476874
16639,1.7401056657785126
5688,3.9601254140229036
11553,1.7796269698045148
721,1.4918540644846372
9537,1.1429326499171977
1399,1.8351077931114403
2468,0.7316114821648244
7581,1.3689162894723095
11465,2.600781090776338
219,1.5051120935522784
2021,0.42860433553038774
20494,2.8100324989636567
2306,1.7374700830862335
9072,1.010583870043492
4446,1.4639157192782892
1536,3.915177753369517
2301,1.677865316712402
7950,2.5047139112069585
8165,2.5226321658044144
15135,1.3107331178908148
2639,0.8925216268981231
6232,2.226933368684616
16561,1.8268986174890045
15767,3.3770450646881454
8909,3.2611688489113226
20010,0.5414710377606313
439,1.8407881203732988
6272,1.7947971437792334
9665,0.6835468844843383
961,2.7786461444924893
8732,2.9182959932501062
8343,2.476977578355167
6321,2.3973188462316455
10157,2.9856761924751347
8553,1.9673016918034563
16382,1.5565076886192897
10116,3.196151597027629
8978,2.6164418632265325
6724,3.0843495008627984
14013,2.5602984964134063
8853,5.3016044946948835
5504,2.115212588316394
7047,2.036300895555968
17584,2.5418012956113323
14484,4.837165649400625
521,3.0611156774878534
18313,3.507987382949155
4399,1.9643375125477227
5051,2.103023056128791
2266,0.9717765901280975
14855,1.0893037894052378
10658,3.169370166973661
19058,2.34582620307844
16114,2.564358319708207
16710,1.1135112143745647
16275,0.835186810516121
10316,2.0347136180793783
12812,1.7095072607720334
11244,1.9069602737622189
2085,0.856228135279911
5889,3.6279227508450513
6406,2.171096517221457
16558,1.0138641085142364
2389,1.253402254873857
16818,2.780523108890402
20208,2.4462865140774106
5226,1.2591582628108324
8511,2.5365430285543162
18730,0.916320339274301
13461,1.057563036070474
9050,1.2851420147273072
14442,3.002217105005546
7583,1.387469787763981
20555,0.95959486870329
3387,1.818788110904844
9863,2.283901200179945
18231,2.492161278252403
7782,1.8476479628373637
10389,3.8785003577459287
16292,0.8434140643511471
6688,2.0811175171919194
1053,1.6925786285793845
3209,0.6792242714364616
13028,1.3353054792289683
18775,0.8279703001640458
1434,2.014936810499418
15459,2.107346663802802
5736,2.0575511741422314
10728,4.263771373440021
7572,1.4334276026840265
12048,1.198854679851488
12945,2.072375742945927
13776,1.0835038761771691
1028,1.4772773411343023
11415,3.3838033922627138
10727,4.363823466543346
15604,1.397180150652081
19552,0.8427125375820999
10928,1.6164147391081762
9017,3.618602228504112
3489,3.7243456685586076
20365,2.973116318933181
18164,4.023575473465329
11238,1.9134145756977952
10407,2.590520062413885
12379,0.7688419028330143
2886,0.4963077117005558
11356,2.084964156853951
17692,1.9215381698183622
18866,1.2243115813099599
8117,2.1492965304445995
9761,0.978910022295641
12605,0.6872369305281829
8247,2.0695138676998037
6358,2.080903107550765
5351,4.140423276789692
314,1.4067366957108007
4025,2.598711336760555
18486,2.0424334375663986
11059,1.8548876802512786
3700,1.6139686033453273
3474,3.910067835922817
9772,1.51216679234236
15337,2.0575346121276405
3911,1.9799710735777205
5107,2.285758856990442
17153,3.6894489346935657
7041,1.8210512665818857
15544,3.7927641798871194
16857,2.5325771673214317
11968,0.9001552872361602
1731,1.5298151567213163
5728,2.604192001623234
13048,0.842521753151056
18319,3.3140400288493987
16257,1.0441773453359406
4070,4.287325524526963
813,1.8525771553284263
18809,0.9196591939102503
20213,3.029978160809282
9193,2.1120256187934046
14745,1.1445940129720666
17618,2.8820839996466607
19771,0.8338925618149389
20015,1.1453865015841371
15622,3.131590817413473
16580,1.8807541587172414
2486,1.4977053174611816
4294,1.8853561821589226
6356,2.0860588560810225
18289,4.679817697415822
3354,0.7540170667522134
9126,1.5018220909083595
9791,1.4778928290355404
7160,1.519519345543568
17899,2.2183452001696176
6428,1.5954119845351633
7912,1.6564962152115066
20557,1.1342887828363333
16958,4.435696791992025
1298,1.7298592183208572
5427,3.4153661686747125
14785,1.4037419157918005
12706,1.0341763813965137
19031,2.7289818132149724
16511,1.2757223383294396
19677,1.0212206019882346
8766,3.7165134168830627
15502,2.800514001582477
10382,2.651430062048642
3394,3.521764390961618
128,3.5583677447946624
14865,1.6039793537626863
12205,1.8670382648402886
11828,1.38455510232024
5743,2.3500199146143834
7472,1.3787805403879443
719,2.021164727647324
13474,1.4362725883864125
9416,4.19938370086981
20404,3.0118834541122173
13540,0.9485417406562747
857,2.5942398669216993
20495,3.255417604984708
3951,2.9004083227153203
2517,1.079033903110018
17754,1.791389348833324
15619,4.38489381540276
1088,0.7629166818403749
3844,2.0413587279285843
5935,2.1429772240538063
8426,2.1256424035421047
9227,1.0725301000805585
2394,1.5144888234196596
20291,1.9266076219475907
14182,1.3557293637602998
1329,1.3333927572067807
13772,1.7097327196739176
5392,2.3423373095367297
15810,4.037612331277854
12311,1.4337441661961887
10679,2.8172362912782174
16740,2.8806349375487055
14096,1.2702566365178398
9225,0.878664422802086
20335,2.457961975624364
12873,1.2658919125932828
13444,1.0586903183292045
10891,1.7020982827644877
14616,1.3364965890343685
11498,4.424290951363221
9061,2.2499944841222
9399,4.6843774919561785
981,2.1254258539051762
17033,3.206458884298125
19174,2.2632952394210224
5218,1.4259452443629754
3019,1.1239601395043803
10787,2.91357408410288
19077,2.1823467219584534
3636,2.1555834644065985
19898,0.4558374658637367
16628,1.8540068320972967
2713,0.6762928468809475
6188,1.8685991236545092
16980,2.559603223403512
14752,1.6232952148555733
6921,1.3554364280747104
3670,1.4778135090057092
11687,2.3984729977370103
16559,1.10433116097103
18511,2.1953117881241564
3888,2.1711736828873165
11120,2.462241924749953
12114,1.5136321256421272
15331,1.8397597435043918
15841,4.075252756749739
6144,1.739452927439854
9251,1.907520865735461
8067,2.6531609011055273
6078,2.443717177303357
4107,5.080346423972158
134,4.042188423057469
1007,1.8407437891443905
6165,1.7194573361507903
12496,1.2294508858120792
3185,0.6279014442639659
13939,1.7637053276461994
4203,1.7176576692536054
5338,2.6998288019872425
9840,2.639684719708646
2797,1.1629276573939087
10546,2.1216402625082096
18270,4.922084970694793
7871,1.9117516750847894
17982,2.742900791284155
14091,1.6867709566279807
14915,1.444548342277792
8310,3.1745589871517477
2534,0.9631254759018643
5204,1.4177851069364884
19692,0.8773060743167788
2938,0.4137544272968152
6294,1.655230854995547
8454,2.193688838241572
5854,2.9991487830738848
452,1.9835025524101106
6897,2.0601546183076747
8811,3.4242636248293215
12929,1.067087609894225
7366,1.6600544971623625
20415,2.8631734178565305
11546,3.142774619780056
6683,2.5080828809097544
4376,1.9960082034948936
7725,2.5265340566090795
18499,1.8448769411026578
1816,2.021129184505473
5949,3.0844710582361445
2484,1.026433547118771
3376,1.8651588087558058
16253,0.6831801814246522
11267,1.9215465071347273
16081,3.1280684929566123
7640,2.449014995367124
5548,3.8874670280811094
3456,2.3540533382944564
6386,2.14868871153282
12390,2.218137505022555
1289,1.8417917086241244
3887,2.337791492112523
2782,0.6803102053440099
18116,3.467459492621876
5512,2.856048179348229
6434,2.033818369137007
8109,1.5960896395320967
10102,2.6589784794179705
1982,1.9687743888138685
17644,2.7210615776378417
15136,1.5853164752113382
19318,1.4922143193782649
4161,1.9033345927769367
2178,0.9629225075416266
3635,1.9814451434238927
5771,2.18204291161168
7884,2.0765705713981624
12965,1.5927317947378992
13542,1.1639300522895255
18736,0.9396848922177687
15755,3.575464377494375
8088,2.656843619140826
16181,0.766760872628814
5837,2.0426936947749335
2239,1.6268538073649168
5955,1.7274688964411462
4270,2.0986956326982633
3509,2.3958645204708398
9578,1.6086072708258758
12399,1.0414463003983323
485,1.6350201150228991
10958,1.5058749822073956
15889,1.811785681212125
6400,4.5726926043980045
20141,2.33670965537633
7525,1.3085770172860671
9277,3.0600914829280765
5765,1.8434154059303967
1720,3.0120962569632432
19324,1.3130553612085276
6211,1.497937583596723
11039,4.49024603002611
2752,0.6124290361465686
448,2.228813101692503
19987,0.5641384110283997
14262,0.9536070894226603
9962,2.8816499938939057
9230,0.9129518739095811
14375,3.2497318954549144
12073,1.4580679870046516
3223,0.6976002790640601
16247,0.806992475695083
16427,0.8519451671528109
16197,1.5217105605335184
11611,3.5128379931817566
7776,1.858724819534047
8655,4.086766479486323
9787,1.6534710268516168
10312,3.7849159994474166
17973,1.8189498424655086
18701,0.9740179420341524
181,1.8717154040018298
8280,2.712889036734236
9391,3.107484763984308
8779,2.3415034845518408
13975,1.1149024029157606
252,1.1442573521228054
10549,2.864687782651252
1513,2.4349373834776276
17517,3.365457823737389
19749,1.444588559694889
9832,2.6170600698752677
2865,1.025753589129443
9544,0.8519415249203445
8408,1.6787130264661891
12886,1.1853961558440895
3753,2.9620091883458266
17135,3.763856675792556
10985,2.2109739691638914
8059,1.9534937727937887
10691,1.5671501085392308
13036,1.0646955817526191
1528,3.018116535795592
1338,1.7670152422486995
13303,1.3188791517794751
689,1.9739292215008601
10008,1.1689298289106957
12270,1.3253738452336477
5251,5.278515127965177
14778,1.4766744824608296
17159,4.940621188154443
10582,3.21850395080456
13830,0.8430495708233514
8740,2.6613773482565954
7622,2.0417603556813053
14613,1.7574546979112875
20059,0.5242836474785589
19027,2.160423753753379
20464,2.788770035127168
15015,1.984761826163842
4286,2.220498452932134
6869,1.6616699623927311
20454,2.2101335020085235
18422,2.269284287732663
16109,2.6725382633321257
9235,1.156799266149942
14797,1.039580423611174
12851,0.9100702708212479
15842,3.087155545172782
4231,2.3686229197560285
10591,2.133650646130494
10290,3.2423084507009308
7176,1.412920195177577
8157,2.450948594296376
410,4.568224232026948
19301,1.5628746519445016
9359,3.4811753627866038
8380,1.9569416195054408
18621,3.224801430683382
2520,1.1844489346419815
13828,1.023362171963238
9144,2.314803578097677
10130,2.685843592597219
2458,0.9219050300740855
7224,1.5645901045495307
4046,5.183063343921025
18610,2.3493131959472047
4190,1.8546059186196564
12056,0.9825728332492352
9862,2.597580606935714
6207,3.853989416573662
14976,1.391700898780656
10280,2.487031627269162
4200,1.4367953446047945
17578,2.1439079096497036
7810,1.9143319372402965
19240,3.0039048380678257
14767,1.3884841328924469
867,2.4278864861480427
16072,2.7392357971293353
11291,2.164927659738936
17855,4.711958463302772
12515,1.339164642688746
3526,2.2888610895375816
994,2.865908451964713
5118,1.211152153982326
6163,1.969403855129663
12702,1.1609413067469585
4346,5.12911165987562
17377,1.2060660383149375
4195,2.3403403209022238
9099,1.5870974906534967
9888,1.324908427142494
14519,1.5517690019652404
3616,1.9243071625704002
8011,2.7252234725785773
4401,2.259282940931178
4035,4.121020906828772
1633,3.8414963528658808
17789,2.0361919661652403
15638,2.9839017690250738
9675,1.6435768982493615
14981,1.2611577250001877
2451,0.8109463496679601
14353,1.819211558187441
3827,2.0327200122526445
11041,4.2821097056193596
8351,3.159425751428792
327,1.1762773893924705
8243,1.5863336553524583
12796,0.6327940184257361
7878,2.014542682637092
5717,1.8826237968167179
9512,1.5809204889404003
12999,2.041939595813029
13763,1.090270081961288
18105,2.896597726097011
4541,1.6342850380195044
9587,1.5592751395537687
7753,1.6513330115790072
17682,2.274779854200452
16358,0.9168235422957149
13819,1.0715116417515773
2982,0.7754591436533285
18149,4.247567937260105
13130,0.7550319634443693
323,1.0772127760005736
17520,1.8593801437071626
7781,1.691590172106814
19485,1.188942480813144
1555,3.7704702757448953
384,1.4218326448788914
8397,1.6943181350225747
18807,0.8803815568530989
1769,1.497347377106815
12222,1.4067873703863858
15248,1.784744247317883
6259,1.4893520436831724
13073,0.8442214226548536
19016,1.4041470317784508
10324,3.730969383767025
9976,1.7165471808298134
17330,3.2052078334622274
3003,1.0142316769356783
2547,0.7546094323197265
8973,3.113792844717634
14111,1.1956172367372397
4606,4.98529634058113
4372,3.761502685518572
12934,1.9548857844176528
7140,1.6277165713089594
6491,1.7135564063569253
13095,0.9135658620911573
17742,3.1600578219783553
5611,1.4055327314204993
6217,1.9196699468604386
9192,2.378739617418857
3845,1.6256843128253762
1356,1.3907587816368927
2584,1.2639605581461242
8945,3.1142012164652084
14561,2.892493886587309
12930,1.9672494062845447
16046,2.5683640111227812
15250,2.9852304153569165
3510,2.4531202653882973
5077,1.7460682867488515
12631,0.9033353927884192
7426,1.3264577526834147
2215,3.7137614929692577
2327,1.0018374985684022
4978,1.519227121220519
16184,1.3774735083514822
9214,1.2870123427339764
10158,2.7820780334491673
2320,0.8445866364540591
15427,1.8110099709152359
9173,1.4233832296619768
8627,4.185882468434938
18104,4.0325475088403415
10338,2.506191275709049
4635,2.179123421395624
14962,1.9058185677844754
15978,3.766929994537008
16302,2.4486417960626214
4547,1.3593507647699339
6632,1.3131452795967262
18237,2.0503844980600765
20116,0.8564150044183
9195,2.015954388778906
3351,0.744271573661755
4253,3.0962040849448784
15342,1.9362506318907318
9877,1.4379340303679942
15379,2.071020226550733
17151,3.2214490206792474
16892,4.328982664096045
16467,1.3335575044608095
14419,2.5387107952218
2506,1.1230377447438702
32,1.2193326518010421
14859,1.526566940419216
11623,2.461133426905373
7855,1.8649973344307316
20511,0.7647799722441114
15653,2.6687088319732126
5044,1.5784396099163505
10575,1.0019770029375397
20193,1.6937668502342238
16297,0.8202007859268596
12523,1.2919244067637952
4897,1.412782290182602
20304,2.35399832336168
13994,0.8898121003432463
2715,0.8215397822560637
12572,0.9915088128306613
6479,1.8456036177074993
4045,5.167932970779864
2642,1.023234354657599
16435,3.0534361886637598
14312,1.0569798070246026
3249,0.7838943609352887
248,1.428774118412065
2347,1.1240163273325432
14705,2.2711461381369378
7354,1.470687738678015
12372,2.9993299375338722
656,2.292862546050369
10992,1.8611906629288408
19732,0.742171920826373
6696,2.234006418388725
11734,0.9566735569734295
10031,1.1036708729549625
8256,2.312164088507111
11082,1.9945710533190366
6600,1.7648386415650212
2753,0.6387433328400812
18772,0.7128292935020148
2027,0.5491987631249461
17854,2.4611886613430647
929,3.823582524585276
19207,1.3962010456935892
10275,1.550314413030488
3296,1.1152372107149562
6088,1.8583460340165485
7027,1.5230778290529292
14341,2.1077308205855045
3143,1.20542030637442
14315,0.9947305074246152
3644,2.11897922563411
12009,1.5885886464490706
17866,3.5248469908298437
18137,3.015271286797833
12736,2.4691069302193607
12077,1.3814475068370335
11922,1.0747689017928914
116,2.3679993423055388
6770,2.6087804542797093
3822,2.1157249911408993
6518,1.822220231896939
1969,1.4849094313035087
15965,2.707499243278426
11824,1.0346511463451162
18980,1.3222368861671927
12912,2.949680178671563
17503,1.824575789593455
17200,4.089338406407283
6845,1.7873500049253805
18193,2.6064335165873564
